"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"4050","2020-07-17 13:14:28.768956945","192.168.56.105","192.168.56.104","TCP","2573","80","54","2573  >  80 [SYN] Seq=0 Win=512 Len=0"
"4051","2020-07-17 13:14:28.768958125","192.168.56.105","192.168.56.104","TCP","2574","80","54","2574  >  80 [SYN] Seq=0 Win=512 Len=0"
"4052","2020-07-17 13:14:28.768959377","192.168.56.105","192.168.56.104","TCP","2575","80","54","2575  >  80 [SYN] Seq=0 Win=512 Len=0"
"4053","2020-07-17 13:14:28.768960671","192.168.56.105","192.168.56.104","TCP","2576","80","54","2576  >  80 [SYN] Seq=0 Win=512 Len=0"
"4054","2020-07-17 13:14:28.768961826","192.168.56.105","192.168.56.104","TCP","2577","80","54","2577  >  80 [SYN] Seq=0 Win=512 Len=0"
"4055","2020-07-17 13:14:28.768973728","192.168.56.105","192.168.56.104","TCP","2578","80","54","2578  >  80 [SYN] Seq=0 Win=512 Len=0"
"4056","2020-07-17 13:14:28.768984773","192.168.56.105","192.168.56.104","TCP","2579","80","54","2579  >  80 [SYN] Seq=0 Win=512 Len=0"
"4057","2020-07-17 13:14:28.768985149","192.168.56.104","192.168.56.105","TCP","80","2522","60","80  >  2522 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4058","2020-07-17 13:14:28.769027676","192.168.56.105","192.168.56.104","TCP","2579","80","54","[TCP Port numbers reused] 2579  >  80 [SYN] Seq=0 Win=512 Len=0"
"4059","2020-07-17 13:14:28.769076700","192.168.56.105","192.168.56.104","TCP","2580","80","54","2580  >  80 [SYN] Seq=0 Win=512 Len=0"
"4060","2020-07-17 13:14:28.769126411","192.168.56.105","192.168.56.104","TCP","2581","80","54","2581  >  80 [SYN] Seq=0 Win=512 Len=0"
"4061","2020-07-17 13:14:28.769172948","192.168.56.105","192.168.56.104","TCP","2582","80","54","2582  >  80 [SYN] Seq=0 Win=512 Len=0"
"4062","2020-07-17 13:14:28.769182059","192.168.56.104","192.168.56.105","TCP","80","2523","60","80  >  2523 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4063","2020-07-17 13:14:28.769188108","192.168.56.104","192.168.56.105","TCP","80","2524","60","80  >  2524 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4064","2020-07-17 13:14:28.769191743","192.168.56.104","192.168.56.105","TCP","80","2525","60","80  >  2525 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4065","2020-07-17 13:14:28.769217474","192.168.56.105","192.168.56.104","TCP","2522","80","54","2522  >  80 [RST] Seq=1 Win=0 Len=0"
"4066","2020-07-17 13:14:28.769220214","192.168.56.105","192.168.56.104","TCP","2523","80","54","2523  >  80 [RST] Seq=1 Win=0 Len=0"
"4067","2020-07-17 13:14:28.769221536","192.168.56.105","192.168.56.104","TCP","2524","80","54","2524  >  80 [RST] Seq=1 Win=0 Len=0"
"4068","2020-07-17 13:14:28.769250786","192.168.56.105","192.168.56.104","TCP","2583","80","54","2583  >  80 [SYN] Seq=0 Win=512 Len=0"
"4069","2020-07-17 13:14:28.769324241","192.168.56.105","192.168.56.104","TCP","2584","80","54","2584  >  80 [SYN] Seq=0 Win=512 Len=0"
"4070","2020-07-17 13:14:28.769339259","192.168.56.105","192.168.56.104","TCP","2525","80","54","2525  >  80 [RST] Seq=1 Win=0 Len=0"
"4071","2020-07-17 13:14:28.769468713","192.168.56.105","192.168.56.104","TCP","2586","80","54","2586  >  80 [SYN] Seq=0 Win=512 Len=0"
"4072","2020-07-17 13:14:28.769471382","192.168.56.105","192.168.56.104","TCP","2587","80","54","2587  >  80 [SYN] Seq=0 Win=512 Len=0"
"4073","2020-07-17 13:14:28.769473026","192.168.56.105","192.168.56.104","TCP","2588","80","54","2588  >  80 [SYN] Seq=0 Win=512 Len=0"
"4074","2020-07-17 13:14:28.769484806","192.168.56.105","192.168.56.104","TCP","2589","80","54","2589  >  80 [SYN] Seq=0 Win=512 Len=0"
"4075","2020-07-17 13:14:28.769496693","192.168.56.104","192.168.56.105","TCP","80","2526","60","[TCP ACKed unseen segment] 80  >  2526 [SYN, ACK] Seq=0 Ack=327606995 Win=29200 Len=0 MSS=1460"
"4076","2020-07-17 13:14:28.769500170","192.168.56.105","192.168.56.104","TCP","2590","80","54","2590  >  80 [SYN] Seq=0 Win=512 Len=0"
"4077","2020-07-17 13:14:28.769546066","192.168.56.105","192.168.56.104","TCP","2590","80","54","[TCP Port numbers reused] 2590  >  80 [SYN] Seq=0 Win=512 Len=0"
"4078","2020-07-17 13:14:28.769557181","192.168.56.104","192.168.56.105","TCP","80","2526","60","[TCP Out-Of-Order] [TCP Port numbers reused] 80  >  2526 [SYN, ACK] Seq=3082276119 Ack=1 Win=29200 Len=0 MSS=1460"
"4079","2020-07-17 13:14:28.769557799","192.168.56.105","192.168.56.104","TCP","2526","80","54","2526  >  80 [RST] Seq=327606995 Win=0 Len=0"
"4080","2020-07-17 13:14:28.769562258","192.168.56.104","192.168.56.105","TCP","80","2527","60","80  >  2527 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4081","2020-07-17 13:14:28.769566076","192.168.56.104","192.168.56.105","TCP","80","2528","60","80  >  2528 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4082","2020-07-17 13:14:28.769567782","192.168.56.105","192.168.56.104","TCP","2526","80","54","2526  >  80 [RST] Seq=1 Win=0 Len=0"
"4083","2020-07-17 13:14:28.769569186","192.168.56.105","192.168.56.104","TCP","2527","80","54","2527  >  80 [RST] Seq=1 Win=0 Len=0"
"4084","2020-07-17 13:14:28.769569880","192.168.56.104","192.168.56.105","TCP","80","2529","60","80  >  2529 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4085","2020-07-17 13:14:28.769598506","192.168.56.105","192.168.56.104","TCP","2528","80","54","2528  >  80 [RST] Seq=1 Win=0 Len=0"
"4086","2020-07-17 13:14:28.769626716","192.168.56.105","192.168.56.104","TCP","2591","80","54","2591  >  80 [SYN] Seq=0 Win=512 Len=0"
"4087","2020-07-17 13:14:28.769671233","192.168.56.105","192.168.56.104","TCP","2529","80","54","2529  >  80 [RST] Seq=1 Win=0 Len=0"
"4088","2020-07-17 13:14:28.769835936","192.168.56.105","192.168.56.104","TCP","2592","80","54","2592  >  80 [SYN] Seq=0 Win=512 Len=0"
"4089","2020-07-17 13:14:28.769838729","192.168.56.105","192.168.56.104","TCP","2594","80","54","2594  >  80 [SYN] Seq=0 Win=512 Len=0"
"4090","2020-07-17 13:14:28.769840191","192.168.56.105","192.168.56.104","TCP","2595","80","54","2595  >  80 [SYN] Seq=0 Win=512 Len=0"
"4091","2020-07-17 13:14:28.769841363","192.168.56.105","192.168.56.104","TCP","2596","80","54","2596  >  80 [SYN] Seq=0 Win=512 Len=0"
"4092","2020-07-17 13:14:28.769842522","192.168.56.105","192.168.56.104","TCP","2597","80","54","2597  >  80 [SYN] Seq=0 Win=512 Len=0"
"4093","2020-07-17 13:14:28.769863818","192.168.56.105","192.168.56.104","TCP","2598","80","54","2598  >  80 [SYN] Seq=0 Win=512 Len=0"
"4094","2020-07-17 13:14:28.770064190","192.168.56.105","192.168.56.104","TCP","2599","80","54","2599  >  80 [SYN] Seq=0 Win=512 Len=0"
"4095","2020-07-17 13:14:28.770067177","192.168.56.105","192.168.56.104","TCP","2600","80","54","2600  >  80 [SYN] Seq=0 Win=512 Len=0"
"4096","2020-07-17 13:14:28.770068624","192.168.56.105","192.168.56.104","TCP","2601","80","54","2601  >  80 [SYN] Seq=0 Win=512 Len=0"
"4097","2020-07-17 13:14:28.770069783","192.168.56.105","192.168.56.104","TCP","2602","80","54","2602  >  80 [SYN] Seq=0 Win=512 Len=0"
"4098","2020-07-17 13:14:28.770071061","192.168.56.105","192.168.56.104","TCP","2603","80","54","2603  >  80 [SYN] Seq=0 Win=512 Len=0"
"4099","2020-07-17 13:14:28.770072276","192.168.56.105","192.168.56.104","TCP","2604","80","54","2604  >  80 [SYN] Seq=0 Win=512 Len=0"
"4100","2020-07-17 13:14:28.770073435","192.168.56.105","192.168.56.104","TCP","2605","80","54","2605  >  80 [SYN] Seq=0 Win=512 Len=0"
"4101","2020-07-17 13:14:28.770084964","192.168.56.105","192.168.56.104","TCP","2606","80","54","2606  >  80 [SYN] Seq=0 Win=512 Len=0"
"4102","2020-07-17 13:14:28.770094959","192.168.56.105","192.168.56.104","TCP","2607","80","54","2607  >  80 [SYN] Seq=0 Win=512 Len=0"
"4103","2020-07-17 13:14:28.770176292","192.168.56.105","192.168.56.104","TCP","2608","80","54","2608  >  80 [SYN] Seq=0 Win=512 Len=0"
"4104","2020-07-17 13:14:28.770178910","192.168.56.105","192.168.56.104","TCP","2609","80","54","2609  >  80 [SYN] Seq=0 Win=512 Len=0"
"4105","2020-07-17 13:14:28.770402756","192.168.56.105","192.168.56.104","TCP","2610","80","54","2610  >  80 [SYN] Seq=0 Win=512 Len=0"
"4106","2020-07-17 13:14:28.770405696","192.168.56.105","192.168.56.104","TCP","2611","80","54","2611  >  80 [SYN] Seq=0 Win=512 Len=0"
"4107","2020-07-17 13:14:28.770407235","192.168.56.105","192.168.56.104","TCP","2612","80","54","2612  >  80 [SYN] Seq=0 Win=512 Len=0"
"4108","2020-07-17 13:14:28.770408471","192.168.56.105","192.168.56.104","TCP","2613","80","54","2613  >  80 [SYN] Seq=0 Win=512 Len=0"
"4109","2020-07-17 13:14:28.770409727","192.168.56.105","192.168.56.104","TCP","2614","80","54","2614  >  80 [SYN] Seq=0 Win=512 Len=0"
"4110","2020-07-17 13:14:28.770410900","192.168.56.105","192.168.56.104","TCP","2615","80","54","2615  >  80 [SYN] Seq=0 Win=512 Len=0"
"4111","2020-07-17 13:14:28.770412133","192.168.56.105","192.168.56.104","TCP","2616","80","54","2616  >  80 [SYN] Seq=0 Win=512 Len=0"
"4112","2020-07-17 13:14:28.770413650","192.168.56.105","192.168.56.104","TCP","2617","80","54","2617  >  80 [SYN] Seq=0 Win=512 Len=0"
"4113","2020-07-17 13:14:28.770424946","192.168.56.105","192.168.56.104","TCP","2618","80","54","2618  >  80 [SYN] Seq=0 Win=512 Len=0"
"4114","2020-07-17 13:14:28.770435233","192.168.56.105","192.168.56.104","TCP","2619","80","54","2619  >  80 [SYN] Seq=0 Win=512 Len=0"
"4115","2020-07-17 13:14:28.770689617","192.168.56.105","192.168.56.104","TCP","2620","80","54","2620  >  80 [SYN] Seq=0 Win=512 Len=0"
"4116","2020-07-17 13:14:28.770692730","192.168.56.105","192.168.56.104","TCP","2621","80","54","2621  >  80 [SYN] Seq=0 Win=512 Len=0"
"4117","2020-07-17 13:14:28.770693995","192.168.56.105","192.168.56.104","TCP","2622","80","54","2622  >  80 [SYN] Seq=0 Win=512 Len=0"
"4118","2020-07-17 13:14:28.770695260","192.168.56.105","192.168.56.104","TCP","2623","80","54","2623  >  80 [SYN] Seq=0 Win=512 Len=0"
"4119","2020-07-17 13:14:28.770696412","192.168.56.105","192.168.56.104","TCP","2624","80","54","2624  >  80 [SYN] Seq=0 Win=512 Len=0"
"4120","2020-07-17 13:14:28.770698495","192.168.56.105","192.168.56.104","TCP","2625","80","54","2625  >  80 [SYN] Seq=0 Win=512 Len=0"
"4121","2020-07-17 13:14:28.770699688","192.168.56.105","192.168.56.104","TCP","2626","80","54","2626  >  80 [SYN] Seq=0 Win=512 Len=0"
"4122","2020-07-17 13:14:28.770700843","192.168.56.105","192.168.56.104","TCP","2627","80","54","2627  >  80 [SYN] Seq=0 Win=512 Len=0"
"4123","2020-07-17 13:14:28.770701970","192.168.56.105","192.168.56.104","TCP","2628","80","54","2628  >  80 [SYN] Seq=0 Win=512 Len=0"
"4124","2020-07-17 13:14:28.770713669","192.168.56.104","192.168.56.105","TCP","80","2530","60","80  >  2530 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4125","2020-07-17 13:14:28.770713384","192.168.56.105","192.168.56.104","TCP","2629","80","54","2629  >  80 [SYN] Seq=0 Win=512 Len=0"
"4126","2020-07-17 13:14:28.770719197","192.168.56.104","192.168.56.105","TCP","80","2531","60","80  >  2531 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4127","2020-07-17 13:14:28.770722651","192.168.56.104","192.168.56.105","TCP","80","2533","60","80  >  2533 [SYN, ACK] Seq=0 Ack=2712917336 Win=29200 Len=0 MSS=1460"
"4128","2020-07-17 13:14:28.770725519","192.168.56.105","192.168.56.104","TCP","2530","80","54","2530  >  80 [RST] Seq=1 Win=0 Len=0"
"4129","2020-07-17 13:14:28.770726216","192.168.56.104","192.168.56.105","TCP","80","2533","60","[TCP Dup ACK 4127#1] 80  >  2533 [ACK] Seq=1 Ack=2712917336 Win=29200 Len=0"
"4130","2020-07-17 13:14:28.770726985","192.168.56.105","192.168.56.104","TCP","2531","80","54","2531  >  80 [RST] Seq=1 Win=0 Len=0"
"4131","2020-07-17 13:14:28.770757008","192.168.56.105","192.168.56.104","TCP","2533","80","54","2533  >  80 [RST] Seq=2712917336 Win=0 Len=0"
"4132","2020-07-17 13:14:28.770803145","192.168.56.105","192.168.56.104","TCP","2629","80","54","[TCP Port numbers reused] 2629  >  80 [SYN] Seq=0 Win=512 Len=0"
"4133","2020-07-17 13:14:28.770853552","192.168.56.105","192.168.56.104","TCP","2630","80","54","2630  >  80 [SYN] Seq=0 Win=512 Len=0"
"4134","2020-07-17 13:14:28.770903382","192.168.56.105","192.168.56.104","TCP","2631","80","54","2631  >  80 [SYN] Seq=0 Win=512 Len=0"
"4135","2020-07-17 13:14:28.770925228","192.168.56.105","192.168.56.104","TCP","2533","80","54","2533  >  80 [RST] Seq=2712917336 Win=0 Len=0"
"4136","2020-07-17 13:14:28.771098334","192.168.56.105","192.168.56.104","TCP","2633","80","54","2633  >  80 [SYN] Seq=0 Win=512 Len=0"
"4137","2020-07-17 13:14:28.771101087","192.168.56.105","192.168.56.104","TCP","2634","80","54","2634  >  80 [SYN] Seq=0 Win=512 Len=0"
"4138","2020-07-17 13:14:28.771102353","192.168.56.105","192.168.56.104","TCP","2635","80","54","2635  >  80 [SYN] Seq=0 Win=512 Len=0"
"4139","2020-07-17 13:14:28.771103525","192.168.56.105","192.168.56.104","TCP","2636","80","54","2636  >  80 [SYN] Seq=0 Win=512 Len=0"
"4140","2020-07-17 13:14:28.771104743","192.168.56.105","192.168.56.104","TCP","2637","80","54","2637  >  80 [SYN] Seq=0 Win=512 Len=0"
"4141","2020-07-17 13:14:28.771126976","192.168.56.104","192.168.56.105","TCP","80","2534","60","80  >  2534 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4142","2020-07-17 13:14:28.771146645","192.168.56.105","192.168.56.104","TCP","2638","80","54","2638  >  80 [SYN] Seq=0 Win=512 Len=0"
"4143","2020-07-17 13:14:28.771200745","192.168.56.105","192.168.56.104","TCP","2534","80","54","2534  >  80 [RST] Seq=1 Win=0 Len=0"
"4144","2020-07-17 13:14:28.771272610","192.168.56.105","192.168.56.104","TCP","2639","80","54","2639  >  80 [SYN] Seq=0 Win=512 Len=0"
"4145","2020-07-17 13:14:28.771337564","192.168.56.105","192.168.56.104","TCP","2640","80","54","2640  >  80 [SYN] Seq=0 Win=512 Len=0"
"4146","2020-07-17 13:14:28.771388347","192.168.56.105","192.168.56.104","TCP","2641","80","54","2641  >  80 [SYN] Seq=0 Win=512 Len=0"
"4147","2020-07-17 13:14:28.771432555","192.168.56.105","192.168.56.104","TCP","2642","80","54","2642  >  80 [SYN] Seq=0 Win=512 Len=0"
"4148","2020-07-17 13:14:28.771487671","192.168.56.105","192.168.56.104","TCP","2642","80","54","[TCP Port numbers reused] 2642  >  80 [SYN] Seq=0 Win=512 Len=0"
"4149","2020-07-17 13:14:28.771536977","192.168.56.105","192.168.56.104","TCP","2643","80","54","2643  >  80 [SYN] Seq=0 Win=512 Len=0"
"4150","2020-07-17 13:14:28.771601086","192.168.56.105","192.168.56.104","TCP","2645","80","54","2645  >  80 [SYN] Seq=0 Win=512 Len=0"
"4151","2020-07-17 13:14:28.771645257","192.168.56.105","192.168.56.104","TCP","2645","80","54","[TCP Port numbers reused] 2645  >  80 [SYN] Seq=0 Win=512 Len=0"
"4152","2020-07-17 13:14:28.771694902","192.168.56.105","192.168.56.104","TCP","2646","80","54","2646  >  80 [SYN] Seq=0 Win=512 Len=0"
"4153","2020-07-17 13:14:28.771802387","192.168.56.105","192.168.56.104","TCP","2647","80","54","2647  >  80 [SYN] Seq=0 Win=512 Len=0"
"4154","2020-07-17 13:14:28.771814971","192.168.56.104","192.168.56.105","TCP","80","2535","60","80  >  2535 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4155","2020-07-17 13:14:28.771822189","192.168.56.105","192.168.56.104","TCP","2535","80","54","2535  >  80 [RST] Seq=1 Win=0 Len=0"
"4156","2020-07-17 13:14:28.771872588","192.168.56.105","192.168.56.104","TCP","2649","80","54","2649  >  80 [SYN] Seq=0 Win=512 Len=0"
"4157","2020-07-17 13:14:28.771885956","192.168.56.104","192.168.56.105","TCP","80","2536","60","80  >  2536 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4158","2020-07-17 13:14:28.771890787","192.168.56.105","192.168.56.104","TCP","2536","80","54","2536  >  80 [RST] Seq=1 Win=0 Len=0"
"4159","2020-07-17 13:14:28.772036059","192.168.56.105","192.168.56.104","TCP","2650","80","54","2650  >  80 [SYN] Seq=0 Win=512 Len=0"
"4160","2020-07-17 13:14:28.772039106","192.168.56.105","192.168.56.104","TCP","2651","80","54","2651  >  80 [SYN] Seq=0 Win=512 Len=0"
"4161","2020-07-17 13:14:28.772040550","192.168.56.105","192.168.56.104","TCP","2652","80","54","2652  >  80 [SYN] Seq=0 Win=512 Len=0"
"4162","2020-07-17 13:14:28.772041785","192.168.56.105","192.168.56.104","TCP","2653","80","54","2653  >  80 [SYN] Seq=0 Win=512 Len=0"
"4163","2020-07-17 13:14:28.772043043","192.168.56.105","192.168.56.104","TCP","2654","80","54","2654  >  80 [SYN] Seq=0 Win=512 Len=0"
"4164","2020-07-17 13:14:28.772054799","192.168.56.105","192.168.56.104","TCP","2655","80","54","2655  >  80 [SYN] Seq=0 Win=512 Len=0"
"4165","2020-07-17 13:14:28.772066063","192.168.56.104","192.168.56.105","TCP","80","2537","60","80  >  2537 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4166","2020-07-17 13:14:28.772067375","192.168.56.105","192.168.56.104","TCP","2656","80","54","2656  >  80 [SYN] Seq=0 Win=512 Len=0"
"4167","2020-07-17 13:14:28.772111222","192.168.56.105","192.168.56.104","TCP","2656","80","54","[TCP Port numbers reused] 2656  >  80 [SYN] Seq=0 Win=512 Len=0"
"4168","2020-07-17 13:14:28.772125473","192.168.56.105","192.168.56.104","TCP","2537","80","54","2537  >  80 [RST] Seq=1 Win=0 Len=0"
"4169","2020-07-17 13:14:28.772179118","192.168.56.105","192.168.56.104","TCP","2658","80","54","2658  >  80 [SYN] Seq=0 Win=512 Len=0"
"4170","2020-07-17 13:14:28.772225549","192.168.56.105","192.168.56.104","TCP","2658","80","54","[TCP Port numbers reused] 2658  >  80 [SYN] Seq=0 Win=512 Len=0"
"4171","2020-07-17 13:14:28.772273932","192.168.56.105","192.168.56.104","TCP","2659","80","54","2659  >  80 [SYN] Seq=0 Win=512 Len=0"
"4172","2020-07-17 13:14:28.772290992","192.168.56.104","192.168.56.105","TCP","80","2538","60","80  >  2538 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4173","2020-07-17 13:14:28.772333496","192.168.56.105","192.168.56.104","TCP","2660","80","54","2660  >  80 [SYN] Seq=0 Win=512 Len=0"
"4174","2020-07-17 13:14:28.772384949","192.168.56.105","192.168.56.104","TCP","2661","80","54","2661  >  80 [SYN] Seq=0 Win=512 Len=0"
"4175","2020-07-17 13:14:28.772397172","192.168.56.105","192.168.56.104","TCP","2538","80","54","2538  >  80 [RST] Seq=1 Win=0 Len=0"
"4176","2020-07-17 13:14:28.772396605","192.168.56.104","192.168.56.105","TCP","80","2539","60","80  >  2539 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4177","2020-07-17 13:14:28.772401103","192.168.56.104","192.168.56.105","TCP","80","2540","60","80  >  2540 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4178","2020-07-17 13:14:28.772404757","192.168.56.104","192.168.56.105","TCP","80","2541","60","80  >  2541 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4179","2020-07-17 13:14:28.772430778","192.168.56.105","192.168.56.104","TCP","2539","80","54","2539  >  80 [RST] Seq=1 Win=0 Len=0"
"4180","2020-07-17 13:14:28.772433414","192.168.56.105","192.168.56.104","TCP","2540","80","54","2540  >  80 [RST] Seq=1 Win=0 Len=0"
"4181","2020-07-17 13:14:28.772464438","192.168.56.105","192.168.56.104","TCP","2662","80","54","2662  >  80 [SYN] Seq=0 Win=512 Len=0"
"4182","2020-07-17 13:14:28.772511660","192.168.56.105","192.168.56.104","TCP","2663","80","54","2663  >  80 [SYN] Seq=0 Win=512 Len=0"
"4183","2020-07-17 13:14:28.772575881","192.168.56.105","192.168.56.104","TCP","2664","80","54","2664  >  80 [SYN] Seq=0 Win=512 Len=0"
"4184","2020-07-17 13:14:28.772631026","192.168.56.105","192.168.56.104","TCP","2665","80","54","2665  >  80 [SYN] Seq=0 Win=512 Len=0"
"4185","2020-07-17 13:14:28.772642954","192.168.56.105","192.168.56.104","TCP","2541","80","54","2541  >  80 [RST] Seq=1 Win=0 Len=0"
"4186","2020-07-17 13:14:28.772643896","192.168.56.104","192.168.56.105","TCP","80","2543","60","80  >  2543 [SYN, ACK] Seq=0 Ack=3983845663 Win=29200 Len=0 MSS=1460"
"4187","2020-07-17 13:14:28.772649914","192.168.56.104","192.168.56.105","TCP","80","2543","60","[TCP Dup ACK 4186#1] 80  >  2543 [ACK] Seq=1 Ack=3983845663 Win=29200 Len=0"
"4188","2020-07-17 13:14:28.772674879","192.168.56.105","192.168.56.104","TCP","2543","80","54","2543  >  80 [RST] Seq=3983845663 Win=0 Len=0"
"4189","2020-07-17 13:14:28.772703090","192.168.56.105","192.168.56.104","TCP","2666","80","54","2666  >  80 [SYN] Seq=0 Win=512 Len=0"
"4190","2020-07-17 13:14:28.772749638","192.168.56.105","192.168.56.104","TCP","2667","80","54","2667  >  80 [SYN] Seq=0 Win=512 Len=0"
"4191","2020-07-17 13:14:28.772758019","192.168.56.104","192.168.56.105","TCP","80","2544","60","80  >  2544 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4192","2020-07-17 13:14:28.772761888","192.168.56.105","192.168.56.104","TCP","2543","80","54","2543  >  80 [RST] Seq=3983845663 Win=0 Len=0"
"4193","2020-07-17 13:14:28.772763341","192.168.56.104","192.168.56.105","TCP","80","2545","60","80  >  2545 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4194","2020-07-17 13:14:28.772766551","192.168.56.104","192.168.56.105","TCP","80","2547","60","80  >  2547 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"4195","2020-07-17 13:14:28.772769772","192.168.56.104","192.168.56.105","TCP","80","2548","60","[TCP ACKed unseen segment] 80  >  2548 [SYN, ACK] Seq=0 Ack=1027400666 Win=29200 Len=0 MSS=1460"
"4196","2020-07-17 13:14:28.772771893","192.168.56.105","192.168.56.104","TCP","2544","80","54","2544  >  80 [RST] Seq=1 Win=0 Len=0"
"4197","2020-07-17 13:14:28.772773052","192.168.56.104","192.168.56.105","TCP","80","2548","60","[TCP Dup ACK 4195#1] [TCP ACKed unseen segment] 80  >  2548 [ACK] Seq=1 Ack=1027400666 Win=29200 Len=0"
